Date,Total Electric Load,Grid Serving Load,Battery State of Charge,ElectricStorage Serving Load
2022-04-17T05:00:00.0,3777,3777.0,0.0,0.0
2022-04-17T06:00:00.0,3871,3871.0,0.0,0.0
2022-04-17T07:00:00.0,4060,4060.0,0.0,0.0
2022-04-17T08:00:00.0,4045,4033.0,12.0,12.0
2022-04-17T09:00:00.0,4192,4178.282,13.718,13.718
2022-04-17T10:00:00.0,4011,4011.0,0.0,0.0
2022-04-17T11:00:00.0,4075,4075.0,0.0,0.0
2022-04-17T12:00:00.0,3684,3684.0,0.0,0.0
2022-04-17T13:00:00.0,3502,3502.0,0.0,0.0
2022-04-17T14:00:00.0,3662,3662.0,0.0,0.0
2022-04-17T15:00:00.0,3801,3801.0,0.0,0.0
2022-04-17T16:00:00.0,3779,3779.0,0.0,0.0
2022-04-17T17:00:00.0,3811,3811.0,0.0,0.0
2022-04-17T18:00:00.0,3602,3602.0,0.0,0.0
2022-04-17T19:00:00.0,3729,3729.0,0.0,0.0
2022-04-17T20:00:00.0,3620,3620.0,0.0,0.0
2022-04-17T21:00:00.0,3386,3386.0,0.0,0.0
2022-04-17T22:00:00.0,3195,3195.0,0.0,0.0
2022-04-17T23:00:00.0,3181,3181.0,0.0,0.0
2022-04-18T00:00:00.0,3202,3176.282,25.718,25.718
2022-04-18T01:00:00.0,3205,3205.0,0.0,0.0
2022-04-18T02:00:00.0,3168,3168.0,0.0,0.0
2022-04-18T03:00:00.0,3239,3239.0,0.0,0.0
2022-04-18T04:00:00.0,3407,3407.0,0.0,0.0
2022-04-18T05:00:00.0,3821,3821.0,0.0,0.0
2022-04-18T06:00:00.0,3938,3938.0,0.0,0.0
2022-04-18T07:00:00.0,3982,3982.0,0.0,0.0
2022-04-18T08:00:00.0,3926,3900.282,25.718,25.718
2022-04-18T09:00:00.0,4068,4068.0,0.0,0.0
2022-04-18T10:00:00.0,4184,4178.282,5.718,5.718
2022-04-18T11:00:00.0,4053,4053.0,0.0,0.0
2022-04-18T12:00:00.0,4011,4011.0,0.0,0.0
2022-04-18T13:00:00.0,3882,3882.0,0.0,0.0
2022-04-18T14:00:00.0,3848,3848.0,0.0,0.0
2022-04-18T15:00:00.0,3739,3739.0,0.0,0.0
2022-04-18T16:00:00.0,3582,3582.0,0.0,0.0
2022-04-18T17:00:00.0,3708,3708.0,0.0,0.0
2022-04-18T18:00:00.0,3725,3725.0,0.0,0.0
2022-04-18T19:00:00.0,3828,3828.0,0.0,0.0
2022-04-18T20:00:00.0,3752,3752.0,0.0,0.0
2022-04-18T21:00:00.0,3525,3525.0,0.0,0.0
2022-04-18T22:00:00.0,3369,3369.0,0.0,0.0
2022-04-18T23:00:00.0,3263,3263.0,0.0,0.0
2022-04-19T00:00:00.0,3256,3230.282,25.718,25.718
2022-04-19T01:00:00.0,3199,3199.0,0.0,0.0
2022-04-19T02:00:00.0,3182,3182.0,0.0,0.0
2022-04-19T03:00:00.0,3170,3170.0,0.0,0.0
2022-04-19T04:00:00.0,3370,3370.0,0.0,0.0
2022-04-19T05:00:00.0,3617,3617.0,0.0,0.0
2022-04-19T06:00:00.0,3856,3856.0,0.0,0.0
2022-04-19T07:00:00.0,4049,4049.0,0.0,0.0
2022-04-19T08:00:00.0,4158,4132.282,25.718,25.718
2022-04-19T09:00:00.0,4107,4107.0,0.0,0.0
2022-04-19T10:00:00.0,4076,4076.0,0.0,0.0
2022-04-19T11:00:00.0,4134,4134.0,0.0,0.0
2022-04-19T12:00:00.0,3838,3838.0,0.0,0.0
2022-04-19T13:00:00.0,3898,3898.0,0.0,0.0
2022-04-19T14:00:00.0,3671,3671.0,0.0,0.0
2022-04-19T15:00:00.0,3776,3776.0,0.0,0.0
2022-04-19T16:00:00.0,3652,3652.0,0.0,0.0
2022-04-19T17:00:00.0,3692,3692.0,0.0,0.0
2022-04-19T18:00:00.0,3620,3620.0,0.0,0.0
2022-04-19T19:00:00.0,3620,3620.0,0.0,0.0
2022-04-19T20:00:00.0,3625,3625.0,0.0,0.0
2022-04-19T21:00:00.0,3122,3122.0,0.0,0.0
2022-04-19T22:00:00.0,2722,2722.0,0.0,0.0
2022-04-19T23:00:00.0,3041,3041.0,0.0,0.0
2022-04-20T00:00:00.0,3104,3078.282,25.718,25.718
2022-04-20T01:00:00.0,3128,3128.0,0.0,0.0
2022-04-20T02:00:00.0,3241,3241.0,0.0,0.0
2022-04-20T03:00:00.0,3139,3139.0,0.0,0.0
2022-04-20T04:00:00.0,3236,3236.0,0.0,0.0
2022-04-20T05:00:00.0,3439,3439.0,0.0,0.0
2022-04-20T06:00:00.0,3595,3595.0,0.0,0.0
2022-04-20T07:00:00.0,3836,3836.0,0.0,0.0
2022-04-20T08:00:00.0,3956,3930.282,25.718,25.718
2022-04-20T09:00:00.0,3919,3919.0,0.0,0.0
2022-04-20T10:00:00.0,3851,3851.0,0.0,0.0
2022-04-20T11:00:00.0,3900,3900.0,0.0,0.0
2022-04-20T12:00:00.0,3870,3870.0,0.0,0.0
2022-04-20T13:00:00.0,3722,3722.0,0.0,0.0
2022-04-20T14:00:00.0,3672,3672.0,0.0,0.0
2022-04-20T15:00:00.0,3576,3576.0,0.0,0.0
2022-04-20T16:00:00.0,3703,3703.0,0.0,0.0
2022-04-20T17:00:00.0,3868,3868.0,0.0,0.0
2022-04-20T18:00:00.0,3707,3707.0,0.0,0.0
2022-04-20T19:00:00.0,3704,3704.0,0.0,0.0
2022-04-20T20:00:00.0,3703,3703.0,0.0,0.0
2022-04-20T21:00:00.0,3327,3327.0,0.0,0.0
2022-04-20T22:00:00.0,3119,3119.0,0.0,0.0
2022-04-20T23:00:00.0,3012,3012.0,0.0,0.0
2022-04-21T00:00:00.0,2957,2931.282,25.718,25.718
2022-04-21T01:00:00.0,3012,3012.0,0.0,0.0
2022-04-21T02:00:00.0,3053,3053.0,0.0,0.0
2022-04-21T03:00:00.0,3031,3031.0,0.0,0.0
2022-04-21T04:00:00.0,3233,3233.0,0.0,0.0
2022-04-21T05:00:00.0,3532,3532.0,0.0,0.0
2022-04-21T06:00:00.0,3702,3702.0,0.0,0.0
2022-04-21T07:00:00.0,3920,3920.0,0.0,0.0
2022-04-21T08:00:00.0,3928,3902.282,25.718,25.718
2022-04-21T09:00:00.0,4095,4095.0,0.0,0.0
2022-04-21T10:00:00.0,3984,3984.0,0.0,0.0
2022-04-21T11:00:00.0,3989,3989.0,0.0,0.0
2022-04-21T12:00:00.0,3991,3991.0,0.0,0.0
2022-04-21T13:00:00.0,3957,3957.0,0.0,0.0
2022-04-21T14:00:00.0,3925,3925.0,0.0,0.0
2022-04-21T15:00:00.0,3885,3885.0,0.0,0.0
2022-04-21T16:00:00.0,3727,3727.0,0.0,0.0
2022-04-21T17:00:00.0,3609,3609.0,0.0,0.0
2022-04-21T18:00:00.0,3621,3621.0,0.0,0.0
2022-04-21T19:00:00.0,3609,3609.0,0.0,0.0
2022-04-21T20:00:00.0,3572,3572.0,0.0,0.0
2022-04-21T21:00:00.0,3393,3393.0,0.0,0.0
2022-04-21T22:00:00.0,3141,3141.0,0.0,0.0
2022-04-21T23:00:00.0,3032,3032.0,0.0,0.0
2022-04-22T00:00:00.0,2992,2966.282,25.718,25.718
2022-04-22T01:00:00.0,3004,3004.0,0.0,0.0
2022-04-22T02:00:00.0,3077,3077.0,0.0,0.0
2022-04-22T03:00:00.0,3083,3083.0,0.0,0.0
2022-04-22T04:00:00.0,3027,3027.0,0.0,0.0
2022-04-22T05:00:00.0,3099,3099.0,0.0,0.0
2022-04-22T06:00:00.0,3279,3279.0,0.0,0.0
2022-04-22T07:00:00.0,3197,3197.0,0.0,0.0
2022-04-22T08:00:00.0,3342,3342.0,0.0,0.0
2022-04-22T09:00:00.0,3379,3379.0,0.0,0.0
2022-04-22T10:00:00.0,3451,3425.282,25.718,25.718
2022-04-22T11:00:00.0,3584,3584.0,0.0,0.0
2022-04-22T12:00:00.0,3514,3514.0,0.0,0.0
2022-04-22T13:00:00.0,3395,3395.0,0.0,0.0
2022-04-22T14:00:00.0,3198,3198.0,0.0,0.0
2022-04-22T15:00:00.0,3017,3017.0,0.0,0.0
2022-04-22T16:00:00.0,2989,2989.0,0.0,0.0
2022-04-22T17:00:00.0,2855,2855.0,0.0,0.0
2022-04-22T18:00:00.0,2626,2626.0,0.0,0.0
2022-04-22T19:00:00.0,2279,2279.0,0.0,0.0
2022-04-22T20:00:00.0,2057,2057.0,0.0,0.0
2022-04-22T21:00:00.0,1969,1969.0,0.0,0.0
2022-04-22T22:00:00.0,1938,1938.0,0.0,0.0
2022-04-22T23:00:00.0,1942,1942.0,0.0,0.0
2022-04-23T00:00:00.0,1938,1912.282,25.718,25.718
2022-04-23T01:00:00.0,1855,1855.0,0.0,0.0
2022-04-23T02:00:00.0,1772,1772.0,0.0,0.0
2022-04-23T03:00:00.0,1770,1770.0,0.0,0.0
2022-04-23T04:00:00.0,1805,1805.0,0.0,0.0
2022-04-23T05:00:00.0,1811,1811.0,0.0,0.0
2022-04-23T06:00:00.0,1808,1808.0,0.0,0.0
2022-04-23T07:00:00.0,1820,1820.0,0.0,0.0
2022-04-23T08:00:00.0,1793,1793.0,0.0,0.0
2022-04-23T09:00:00.0,1796,1796.0,0.0,0.0
2022-04-23T10:00:00.0,1786,1760.282,25.718,25.718
2022-04-23T11:00:00.0,1800,1800.0,0.0,0.0
2022-04-23T12:00:00.0,1755,1755.0,0.0,0.0
2022-04-23T13:00:00.0,1801,1801.0,0.0,0.0
2022-04-23T14:00:00.0,1901,1901.0,0.0,0.0
2022-04-23T15:00:00.0,1935,1935.0,0.0,0.0
2022-04-23T16:00:00.0,1962,1962.0,0.0,0.0
2022-04-23T17:00:00.0,1944,1944.0,0.0,0.0
2022-04-23T18:00:00.0,1944,1944.0,0.0,0.0
2022-04-23T19:00:00.0,1917,1917.0,0.0,0.0
2022-04-23T20:00:00.0,1965,1965.0,0.0,0.0
2022-04-23T21:00:00.0,2274,2274.0,0.0,0.0
2022-04-23T22:00:00.0,2755,2755.0,0.0,0.0
2022-04-23T23:00:00.0,2938,2938.0,0.0,0.0
2022-04-24T00:00:00.0,3083,3057.282,25.718,25.718
2022-04-24T01:00:00.0,3399,3399.0,0.0,0.0
2022-04-24T02:00:00.0,3432,3432.0,0.0,0.0
2022-04-24T03:00:00.0,3370,3370.0,0.0,0.0
2022-04-24T04:00:00.0,3393,3393.0,0.0,0.0
2022-04-24T05:00:00.0,3609,3609.0,0.0,0.0
2022-04-24T06:00:00.0,3794,3794.0,0.0,0.0
2022-04-24T07:00:00.0,3977,3977.0,0.0,0.0
2022-04-24T08:00:00.0,4155,4132.282,22.718,22.718
2022-04-24T09:00:00.0,4153,4153.0,0.0,0.0
2022-04-24T10:00:00.0,4204,4178.282,25.718,25.718
2022-04-24T11:00:00.0,4090,4090.0,0.0,0.0
2022-04-24T12:00:00.0,3945,3945.0,0.0,0.0
2022-04-24T13:00:00.0,3803,3803.0,0.0,0.0
2022-04-24T14:00:00.0,3564,3564.0,0.0,0.0
2022-04-24T15:00:00.0,3604,3604.0,0.0,0.0
2022-04-24T16:00:00.0,3471,3471.0,0.0,0.0
2022-04-24T17:00:00.0,3449,3449.0,0.0,0.0
2022-04-24T18:00:00.0,3515,3515.0,0.0,0.0
2022-04-24T19:00:00.0,3726,3726.0,0.0,0.0
2022-04-24T20:00:00.0,3747,3747.0,0.0,0.0
2022-04-24T21:00:00.0,3657,3657.0,0.0,0.0
2022-04-24T22:00:00.0,3157,3157.0,0.0,0.0
2022-04-24T23:00:00.0,3161,3161.0,0.0,0.0
2022-04-25T00:00:00.0,3291,3265.282,25.718,25.718
2022-04-25T01:00:00.0,3372,3372.0,0.0,0.0
2022-04-25T02:00:00.0,3234,3234.0,0.0,0.0
2022-04-25T03:00:00.0,3287,3287.0,0.0,0.0
2022-04-25T04:00:00.0,3579,3579.0,0.0,0.0
2022-04-25T05:00:00.0,3642,3642.0,0.0,0.0
2022-04-25T06:00:00.0,3660,3660.0,0.0,0.0
2022-04-25T07:00:00.0,3754,3754.0,0.0,0.0
2022-04-25T08:00:00.0,3897,3871.282,25.718,25.718
2022-04-25T09:00:00.0,3857,3857.0,0.0,0.0
2022-04-25T10:00:00.0,3817,3817.0,0.0,0.0
2022-04-25T11:00:00.0,3957,3957.0,0.0,0.0
2022-04-25T12:00:00.0,4083,4083.0,0.0,0.0
2022-04-25T13:00:00.0,3890,3890.0,0.0,0.0
2022-04-25T14:00:00.0,3886,3886.0,0.0,0.0
2022-04-25T15:00:00.0,3880,3880.0,0.0,0.0
2022-04-25T16:00:00.0,3709,3709.0,0.0,0.0
2022-04-25T17:00:00.0,3873,3873.0,0.0,0.0
2022-04-25T18:00:00.0,3791,3791.0,0.0,0.0
2022-04-25T19:00:00.0,3748,3748.0,0.0,0.0
2022-04-25T20:00:00.0,3658,3658.0,0.0,0.0
2022-04-25T21:00:00.0,3558,3558.0,0.0,0.0
2022-04-25T22:00:00.0,3460,3460.0,0.0,0.0
2022-04-25T23:00:00.0,3362,3362.0,0.0,0.0
2022-04-26T00:00:00.0,3057,3031.282,25.718,25.718
2022-04-26T01:00:00.0,3057,3057.0,0.0,0.0
2022-04-26T02:00:00.0,3081,3081.0,0.0,0.0
2022-04-26T03:00:00.0,3261,3261.0,0.0,0.0
2022-04-26T04:00:00.0,3549,3549.0,0.0,0.0
2022-04-26T05:00:00.0,3736,3736.0,0.0,0.0
2022-04-26T06:00:00.0,3827,3827.0,0.0,0.0
2022-04-26T07:00:00.0,3804,3804.0,0.0,0.0
2022-04-26T08:00:00.0,3822,3796.282,25.718,25.718
2022-04-26T09:00:00.0,3857,3857.0,0.0,0.0
2022-04-26T10:00:00.0,3962,3962.0,0.0,0.0
2022-04-26T11:00:00.0,3959,3959.0,0.0,0.0
2022-04-26T12:00:00.0,3868,3868.0,0.0,0.0
2022-04-26T13:00:00.0,3719,3719.0,0.0,0.0
2022-04-26T14:00:00.0,3722,3722.0,0.0,0.0
2022-04-26T15:00:00.0,3722,3722.0,0.0,0.0
2022-04-26T16:00:00.0,3687,3687.0,0.0,0.0
2022-04-26T17:00:00.0,3689,3689.0,0.0,0.0
2022-04-26T18:00:00.0,3551,3551.0,0.0,0.0
2022-04-26T19:00:00.0,3470,3470.0,0.0,0.0
2022-04-26T20:00:00.0,3614,3614.0,0.0,0.0
2022-04-26T21:00:00.0,3469,3469.0,0.0,0.0
2022-04-26T22:00:00.0,3348,3348.0,0.0,0.0
2022-04-26T23:00:00.0,3214,3214.0,0.0,0.0
2022-04-27T00:00:00.0,3163,3137.282,25.718,25.718
2022-04-27T01:00:00.0,3201,3201.0,0.0,0.0
2022-04-27T02:00:00.0,3282,3282.0,0.0,0.0
2022-04-27T03:00:00.0,3258,3258.0,0.0,0.0
2022-04-27T04:00:00.0,3577,3577.0,0.0,0.0
2022-04-27T05:00:00.0,3690,3690.0,0.0,0.0
2022-04-27T06:00:00.0,3781,3781.0,0.0,0.0
2022-04-27T07:00:00.0,3880,3880.0,0.0,0.0
2022-04-27T08:00:00.0,3977,3951.282,25.718,25.718
2022-04-27T09:00:00.0,4026,4026.0,0.0,0.0
2022-04-27T10:00:00.0,4008,4008.0,0.0,0.0
2022-04-27T11:00:00.0,3934,3934.0,0.0,0.0
2022-04-27T12:00:00.0,3886,3886.0,0.0,0.0
2022-04-27T13:00:00.0,3896,3896.0,0.0,0.0
2022-04-27T14:00:00.0,3869,3869.0,0.0,0.0
2022-04-27T15:00:00.0,3842,3842.0,0.0,0.0
2022-04-27T16:00:00.0,3804,3804.0,0.0,0.0
2022-04-27T17:00:00.0,3667,3667.0,0.0,0.0
2022-04-27T18:00:00.0,3634,3634.0,0.0,0.0
2022-04-27T19:00:00.0,3844,3844.0,0.0,0.0
2022-04-27T20:00:00.0,3802,3802.0,0.0,0.0
2022-04-27T21:00:00.0,3743,3743.0,0.0,0.0
2022-04-27T22:00:00.0,3549,3549.0,0.0,0.0
2022-04-27T23:00:00.0,3449,3449.0,0.0,0.0
2022-04-28T00:00:00.0,3380,3354.282,25.718,25.718
2022-04-28T01:00:00.0,3325,3325.0,0.0,0.0
2022-04-28T02:00:00.0,3210,3210.0,0.0,0.0
2022-04-28T03:00:00.0,3296,3296.0,0.0,0.0
2022-04-28T04:00:00.0,3444,3444.0,0.0,0.0
2022-04-28T05:00:00.0,3770,3770.0,0.0,0.0
2022-04-28T06:00:00.0,3761,3761.0,0.0,0.0
2022-04-28T07:00:00.0,3887,3887.0,0.0,0.0
2022-04-28T08:00:00.0,3934,3908.282,25.718,25.718
2022-04-28T09:00:00.0,3905,3905.0,0.0,0.0
2022-04-28T10:00:00.0,3842,3842.0,0.0,0.0
2022-04-28T11:00:00.0,3896,3896.0,0.0,0.0
2022-04-28T12:00:00.0,4067,4067.0,0.0,0.0
2022-04-28T13:00:00.0,3943,3943.0,0.0,0.0
2022-04-28T14:00:00.0,3917,3917.0,0.0,0.0
2022-04-28T15:00:00.0,3997,3997.0,0.0,0.0
2022-04-28T16:00:00.0,3728,3728.0,0.0,0.0
2022-04-28T17:00:00.0,3810,3810.0,0.0,0.0
2022-04-28T18:00:00.0,3748,3748.0,0.0,0.0
2022-04-28T19:00:00.0,3750,3750.0,0.0,0.0
2022-04-28T20:00:00.0,3634,3634.0,0.0,0.0
2022-04-28T21:00:00.0,3541,3541.0,0.0,0.0
2022-04-28T22:00:00.0,3190,3190.0,0.0,0.0
2022-04-28T23:00:00.0,3101,3101.0,0.0,0.0
2022-04-29T00:00:00.0,3023,2997.282,25.718,25.718
2022-04-29T01:00:00.0,3062,3062.0,0.0,0.0
2022-04-29T02:00:00.0,3105,3105.0,0.0,0.0
2022-04-29T03:00:00.0,3103,3103.0,0.0,0.0
2022-04-29T04:00:00.0,3321,3321.0,0.0,0.0
2022-04-29T05:00:00.0,3670,3670.0,0.0,0.0
2022-04-29T06:00:00.0,3638,3638.0,0.0,0.0
2022-04-29T07:00:00.0,3587,3587.0,0.0,0.0
2022-04-29T08:00:00.0,3580,3580.0,0.0,0.0
2022-04-29T09:00:00.0,3591,3591.0,0.0,0.0
2022-04-29T10:00:00.0,3445,3419.282,25.718,25.718
2022-04-29T11:00:00.0,3413,3413.0,0.0,0.0
2022-04-29T12:00:00.0,3255,3255.0,0.0,0.0
2022-04-29T13:00:00.0,3264,3264.0,0.0,0.0
2022-04-29T14:00:00.0,3093,3093.0,0.0,0.0
2022-04-29T15:00:00.0,3127,3127.0,0.0,0.0
2022-04-29T16:00:00.0,2993,2993.0,0.0,0.0
2022-04-29T17:00:00.0,2850,2850.0,0.0,0.0
2022-04-29T18:00:00.0,2606,2606.0,0.0,0.0
2022-04-29T19:00:00.0,2519,2519.0,0.0,0.0
2022-04-29T20:00:00.0,2303,2303.0,0.0,0.0
2022-04-29T21:00:00.0,2200,2200.0,0.0,0.0
2022-04-29T22:00:00.0,2130,2130.0,0.0,0.0
2022-04-29T23:00:00.0,2089,2089.0,0.0,0.0
2022-04-30T00:00:00.0,2090,2064.282,25.718,25.718
2022-04-30T01:00:00.0,2045,2045.0,0.0,0.0
2022-04-30T02:00:00.0,2049,2049.0,0.0,0.0
2022-04-30T03:00:00.0,2081,2081.0,0.0,0.0
2022-04-30T04:00:00.0,2105,2105.0,0.0,0.0
2022-04-30T05:00:00.0,2079,2079.0,0.0,0.0
2022-04-30T06:00:00.0,2113,2113.0,0.0,0.0
2022-04-30T07:00:00.0,2120,2120.0,0.0,0.0
2022-04-30T08:00:00.0,2075,2075.0,0.0,0.0
2022-04-30T09:00:00.0,2058,2058.0,0.0,0.0
2022-04-30T10:00:00.0,1952,1926.282,25.718,25.718
2022-04-30T11:00:00.0,1924,1924.0,0.0,0.0
2022-04-30T12:00:00.0,1940,1940.0,0.0,0.0
2022-04-30T13:00:00.0,1929,1929.0,0.0,0.0
2022-04-30T14:00:00.0,1874,1874.0,0.0,0.0
2022-04-30T15:00:00.0,1911,1911.0,0.0,0.0
2022-04-30T16:00:00.0,1924,1924.0,0.0,0.0
2022-04-30T17:00:00.0,1925,1925.0,0.0,0.0
2022-04-30T18:00:00.0,1963,1963.0,0.0,0.0
2022-04-30T19:00:00.0,1981,1981.0,0.0,0.0
2022-04-30T20:00:00.0,1983,1983.0,0.0,0.0
2022-04-30T21:00:00.0,2167,2167.0,0.0,0.0
2022-04-30T22:00:00.0,2599,2599.0,0.0,0.0
2022-04-30T23:00:00.0,3025,3025.0,0.0,0.0
2022-05-01T00:00:00.0,3031,3005.282,25.718,25.718
2022-05-01T01:00:00.0,3073,3073.0,0.0,0.0
2022-05-01T02:00:00.0,3058,3058.0,0.0,0.0
2022-05-01T03:00:00.0,3213,3213.0,0.0,0.0
2022-05-01T04:00:00.0,3390,3390.0,0.0,0.0
2022-05-01T05:00:00.0,3391,3391.0,0.0,0.0
2022-05-01T06:00:00.0,3321,3321.0,0.0,0.0
2022-05-01T07:00:00.0,3575,3575.0,0.0,0.0
2022-05-01T08:00:00.0,3812,3812.0,0.0,0.0
2022-05-01T09:00:00.0,3918,3918.0,0.0,0.0
2022-05-01T10:00:00.0,3758,3758.0,0.0,0.0
2022-05-01T11:00:00.0,3718,3718.0,0.0,0.0
2022-05-01T12:00:00.0,3822,3822.0,0.0,0.0
2022-05-01T13:00:00.0,3673,3673.0,0.0,0.0
2022-05-01T14:00:00.0,3648,3648.0,0.0,0.0
2022-05-01T15:00:00.0,3613,3613.0,0.0,0.0
2022-05-01T16:00:00.0,3394,3394.0,0.0,0.0
2022-05-01T17:00:00.0,3435,3435.0,0.0,0.0
2022-05-01T18:00:00.0,3562,3562.0,0.0,0.0
2022-05-01T19:00:00.0,3501,3501.0,0.0,0.0
2022-05-01T20:00:00.0,3507,3481.282,25.718,25.718
2022-05-01T21:00:00.0,3335,3335.0,0.0,0.0
2022-05-01T22:00:00.0,3003,3003.0,0.0,0.0
2022-05-01T23:00:00.0,3169,3169.0,0.0,0.0
2022-05-02T00:00:00.0,3280,3280.0,0.0,0.0
2022-05-02T01:00:00.0,3247,3247.0,0.0,0.0
2022-05-02T02:00:00.0,3257,3257.0,0.0,0.0
2022-05-02T03:00:00.0,3293,3293.0,0.0,0.0
2022-05-02T04:00:00.0,3404,3404.0,0.0,0.0
2022-05-02T05:00:00.0,3791,3791.0,0.0,0.0
2022-05-02T06:00:00.0,3982,3982.0,0.0,0.0
2022-05-02T07:00:00.0,4094,4094.0,0.0,0.0
2022-05-02T08:00:00.0,3941,3941.0,0.0,0.0
2022-05-02T09:00:00.0,4095,4095.0,0.0,0.0
2022-05-02T10:00:00.0,4134,4134.0,0.0,0.0
2022-05-02T11:00:00.0,4093,4093.0,0.0,0.0
2022-05-02T12:00:00.0,3965,3965.0,0.0,0.0
2022-05-02T13:00:00.0,3792,3792.0,0.0,0.0
2022-05-02T14:00:00.0,3825,3825.0,0.0,0.0
2022-05-02T15:00:00.0,3874,3874.0,0.0,0.0
2022-05-02T16:00:00.0,3824,3824.0,0.0,0.0
2022-05-02T17:00:00.0,4006,4006.0,0.0,0.0
2022-05-02T18:00:00.0,3853,3853.0,0.0,0.0
2022-05-02T19:00:00.0,3783,3783.0,0.0,0.0
2022-05-02T20:00:00.0,3729,3703.282,25.718,25.718
2022-05-02T21:00:00.0,3589,3589.0,0.0,0.0
2022-05-02T22:00:00.0,3231,3231.0,0.0,0.0
2022-05-02T23:00:00.0,3251,3251.0,0.0,0.0
2022-05-03T00:00:00.0,3242,3242.0,0.0,0.0
2022-05-03T01:00:00.0,3281,3281.0,0.0,0.0
2022-05-03T02:00:00.0,3342,3342.0,0.0,0.0
2022-05-03T03:00:00.0,3401,3401.0,0.0,0.0
2022-05-03T04:00:00.0,3458,3458.0,0.0,0.0
2022-05-03T05:00:00.0,3752,3752.0,0.0,0.0
2022-05-03T06:00:00.0,3812,3812.0,0.0,0.0
2022-05-03T07:00:00.0,3930,3930.0,0.0,0.0
2022-05-03T08:00:00.0,3979,3979.0,0.0,0.0
2022-05-03T09:00:00.0,4069,4069.0,0.0,0.0
2022-05-03T10:00:00.0,4036,4036.0,0.0,0.0
2022-05-03T11:00:00.0,4041,4041.0,0.0,0.0
2022-05-03T12:00:00.0,3976,3976.0,0.0,0.0
2022-05-03T13:00:00.0,3895,3895.0,0.0,0.0
2022-05-03T14:00:00.0,3783,3783.0,0.0,0.0
2022-05-03T15:00:00.0,3807,3807.0,0.0,0.0
2022-05-03T16:00:00.0,3796,3796.0,0.0,0.0
2022-05-03T17:00:00.0,3919,3919.0,0.0,0.0
2022-05-03T18:00:00.0,3650,3650.0,0.0,0.0
2022-05-03T19:00:00.0,3676,3676.0,0.0,0.0
2022-05-03T20:00:00.0,3720,3694.282,25.718,25.718
2022-05-03T21:00:00.0,3666,3666.0,0.0,0.0
2022-05-03T22:00:00.0,3266,3266.0,0.0,0.0
2022-05-03T23:00:00.0,3169,3169.0,0.0,0.0
2022-05-04T00:00:00.0,3134,3134.0,0.0,0.0
2022-05-04T01:00:00.0,3196,3196.0,0.0,0.0
2022-05-04T02:00:00.0,3266,3266.0,0.0,0.0
2022-05-04T03:00:00.0,3280,3280.0,0.0,0.0
2022-05-04T04:00:00.0,3327,3327.0,0.0,0.0
2022-05-04T05:00:00.0,3731,3731.0,0.0,0.0
2022-05-04T06:00:00.0,3802,3802.0,0.0,0.0
2022-05-04T07:00:00.0,3950,3950.0,0.0,0.0
2022-05-04T08:00:00.0,3925,3925.0,0.0,0.0
2022-05-04T09:00:00.0,4080,4080.0,0.0,0.0
2022-05-04T10:00:00.0,4002,4002.0,0.0,0.0
2022-05-04T11:00:00.0,4060,4060.0,0.0,0.0
2022-05-04T12:00:00.0,4142,4142.0,0.0,0.0
2022-05-04T13:00:00.0,3974,3974.0,0.0,0.0
2022-05-04T14:00:00.0,3917,3917.0,0.0,0.0
2022-05-04T15:00:00.0,3905,3905.0,0.0,0.0
2022-05-04T16:00:00.0,3801,3801.0,0.0,0.0
2022-05-04T17:00:00.0,3582,3582.0,0.0,0.0
2022-05-04T18:00:00.0,3658,3658.0,0.0,0.0
2022-05-04T19:00:00.0,3715,3715.0,0.0,0.0
2022-05-04T20:00:00.0,3704,3678.282,25.718,25.718
2022-05-04T21:00:00.0,3409,3409.0,0.0,0.0
2022-05-04T22:00:00.0,3157,3157.0,0.0,0.0
2022-05-04T23:00:00.0,3092,3092.0,0.0,0.0
2022-05-05T00:00:00.0,3125,3125.0,0.0,0.0
2022-05-05T01:00:00.0,3158,3158.0,0.0,0.0
2022-05-05T02:00:00.0,3328,3328.0,0.0,0.0
2022-05-05T03:00:00.0,3242,3242.0,0.0,0.0
2022-05-05T04:00:00.0,3399,3399.0,0.0,0.0
2022-05-05T05:00:00.0,3781,3781.0,0.0,0.0
2022-05-05T06:00:00.0,3910,3910.0,0.0,0.0
2022-05-05T07:00:00.0,3872,3872.0,0.0,0.0
2022-05-05T08:00:00.0,3742,3742.0,0.0,0.0
2022-05-05T09:00:00.0,3918,3918.0,0.0,0.0
2022-05-05T10:00:00.0,3904,3904.0,0.0,0.0
2022-05-05T11:00:00.0,3857,3857.0,0.0,0.0
2022-05-05T12:00:00.0,3757,3757.0,0.0,0.0
2022-05-05T13:00:00.0,3634,3634.0,0.0,0.0
2022-05-05T14:00:00.0,3605,3605.0,0.0,0.0
2022-05-05T15:00:00.0,3637,3637.0,0.0,0.0
2022-05-05T16:00:00.0,3556,3556.0,0.0,0.0
2022-05-05T17:00:00.0,3524,3524.0,0.0,0.0
2022-05-05T18:00:00.0,3544,3544.0,0.0,0.0
2022-05-05T19:00:00.0,3472,3472.0,0.0,0.0
2022-05-05T20:00:00.0,3472,3446.282,25.718,25.718
2022-05-05T21:00:00.0,3345,3345.0,0.0,0.0
2022-05-05T22:00:00.0,3092,3092.0,0.0,0.0
